jobs,interface,Num_intf_residues,Polar,Hydrophobhic,Charged,contact_pairs,sc,hb,sb,int_solv_en,int_area,pi_score,pdb,pvalue,iptm_ptm,iptm,mpDockQ/pDockQ,file_source,label,pred,model_1_multimer_v3_pred_0,model_2_multimer_v3_pred_0,model_3_multimer_v3_pred_0,model_4_multimer_v3_pred_0,model_5_multimer_v3_pred_0
3MXV_2_and_3MXV_1,C_B,46.0,0.283,0.391,0.152,39.0,0.668,14.0,3.0,-28.41,1979.29,2.33,,,0.932425010036353,0.931289,0.6972172519854909,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.932425010036353,0.9271383533718995,0.9266927946307958,0.9120548856025552,0.9074863790060177
3QEG_1_and_3QEG_2,C_B,41.0,0.22,0.488,0.122,33.0,0.661,10.0,2.0,-30.37,1976.35,2.15,,,0.9266786407228982,0.93099296,0.6850890192878867,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9266786407228982,0.9214923383209697,0.9193509268563457,0.9164121660589999,0.907549933842383
2XZA_1_and_2XZA_2,C_B,41.0,0.244,0.463,0.098,32.0,0.613,9.0,4.0,-25.68,2017.7,1.82,,,0.9276566337734942,0.9289965,0.6797388091688492,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9276566337734942,0.9260466463991905,0.9231313422348366,0.9227677302231438,0.9205219836770238
1BEY_1_and_1BEY_2,C_B,44.0,0.295,0.386,0.136,37.0,0.642,12.0,4.0,-23.38,1822.95,2.28,,,0.928559660714552,0.92844504,0.6967873630459516,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9285596607145519,0.9280100164139304,0.9274041627583254,0.9262092838068396,0.9214782068097552
3MBX_1_and_3MBX_2,C_B,52.0,0.308,0.404,0.115,46.0,0.695,12.0,1.0,-30.63,1930.32,2.29,,,0.9285449074332917,0.9278655,0.696877604182882,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9285449074332915,0.9219966060279444,0.9219660804296883,0.9204575254876177,0.9164764285576621
3I2C_1_and_3I2C_2,C_B,51.0,0.353,0.373,0.039,41.0,0.706,16.0,1.0,-29.54,1929.16,2.12,,,0.928084170461878,0.92681396,0.6963855750408652,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.928084170461878,0.9257848843618821,0.9234759971186155,0.9222300409415748,0.9200565899189019
2XZC_1_and_2XZC_2,C_B,38.0,0.237,0.5,0.079,31.0,0.613,10.0,4.0,-25.52,2030.67,1.79,,,0.9254575670539932,0.9266308,0.6826894415244135,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9254575670539931,0.9243527169871397,0.9216007085653821,0.921432796075633,0.9202108172751531
3IU4_1_and_3IU4_2,C_B,47.0,0.277,0.447,0.064,41.0,0.653,10.0,1.0,-24.82,1857.1,2.1,,,0.9122403297928452,0.9249859,0.6950140534244265,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9122403297928453,0.9064547848593449,0.9045458028510914,0.8859017628499163,0.8576554044217282
1IT9_1_and_1IT9_2,C_B,52.0,0.346,0.365,0.135,44.0,0.678,17.0,7.0,-20.64,1950.64,2.17,,,0.9241686720728252,0.9238532,0.7049811579159833,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9241686720728252,0.9183695952789098,0.9063232569399249,0.903759591845047,0.8898671553770983
3PHQ_1_and_3PHQ_2,C_B,51.0,0.373,0.333,0.078,43.0,0.69,17.0,6.0,-20.89,1890.87,2.19,,,0.9236711100957384,0.9221032,0.6858918581431898,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9236711100957383,0.9235797288978222,0.9205720267926968,0.9193051046240139,0.9178164560551796
2AJX_1_and_2AJX_2,C_B,43.0,0.349,0.326,0.093,37.0,0.668,18.0,1.0,-21.82,1807.57,2.21,,,0.9216864152569784,0.9206166,0.6750307268161991,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9216864152569785,0.9133106570366043,0.9031155113200151,0.9023631659553422,0.9022036336714926
2AK1_1_and_2AK1_2,C_B,45.0,0.422,0.289,0.089,38.0,0.663,15.0,1.0,-22.79,1790.11,2.13,,,0.9208519557932346,0.92019546,0.6793000769530937,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9208519557932346,0.9129398907695792,0.9063430144826983,0.9001233295969313,0.8994721286008293
1RUM_1_and_1RUM_2,C_B,52.0,0.308,0.346,0.096,46.0,0.704,17.0,2.0,-25.93,1979.33,2.26,,,0.9202095276332348,0.9199594,0.6889200476617456,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9202095276332347,0.9093350055765484,0.9061627406340698,0.9025080385080371,0.8948313137801129
1U6A_1_and_1U6A_2,C_B,47.0,0.319,0.404,0.106,39.0,0.638,14.0,1.0,-25.68,1890.05,2.06,,,0.9197814194609106,0.9197283,0.6899391599044891,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9197814194609106,0.9068253033755053,0.8961834928943182,0.86110590598187,0.8561928605396882
1JNL_1_and_1JNL_2,C_B,43.0,0.302,0.326,0.093,36.0,0.66,12.0,2.0,-22.2,1730.29,2.34,,,0.9190550318882594,0.9189248,0.6783961424334921,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9190550318882594,0.9128702793759638,0.9093950004669262,0.8835140913613239,0.8627790771227081
1JNN_1_and_1JNN_2,C_B,42.0,0.357,0.286,0.095,35.0,0.684,12.0,1.0,-21.28,1719.96,2.45,,,0.918047629071576,0.9182724,0.6780216708632973,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9180476290715759,0.9140839215123244,0.9090554296507004,0.8925035335554361,0.7937668276356965
2R2H_1_and_2R2H_2,C_B,50.0,0.36,0.36,0.1,42.0,0.685,18.0,3.0,-20.51,1901.87,2.2,,,0.9201058503139152,0.91825926,0.6910424626459439,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9201058503139153,0.9185584641326031,0.9074324860012252,0.9007134662693089,0.8927378700122429
2R2E_1_and_2R2E_2,C_B,50.0,0.36,0.36,0.1,42.0,0.694,18.0,3.0,-20.18,1902.28,2.24,,,0.9199456566813962,0.9180766,0.6915164018548514,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9199456566813962,0.9136206761467613,0.9042086718532961,0.8956908611442483,0.8937922585267146
3NZH_1_and_3NZH_2,C_B,44.0,0.364,0.386,0.114,37.0,0.648,10.0,2.0,-25.45,1828.03,2.15,,,0.9155377440113376,0.91794807,0.6861853295776578,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9155377440113376,0.9139457235240999,0.9118343280350321,0.8968551585715304,0.8952937826203136
2AJS_1_and_2AJS_2,C_B,45.0,0.378,0.311,0.089,39.0,0.667,17.0,1.0,-22.29,1788.18,2.18,,,0.9191523212631436,0.91739225,0.6797683115671247,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9191523212631437,0.9186498184545405,0.9070241390383481,0.9032108472914119,0.9008314333248929
3OKE_1_and_3OKE_2,C_B,49.0,0.347,0.388,0.102,40.0,0.688,15.0,8.0,-20.07,1813.06,2.25,,,0.9189397216882416,0.9168794,0.6840748234840212,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9189397216882416,0.907659160870439,0.9076489348488876,0.906550863617573,0.8981166104569694
1F8T_1_and_1F8T_2,C_B,43.0,0.326,0.349,0.163,34.0,0.649,14.0,1.0,-26.64,1888.32,2.28,,,0.916969231506829,0.9156041,0.6835124609341062,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.916969231506829,0.9079446380895109,0.9068275761997169,0.9038103774861308,0.8961346760385022
1S5I_1_and_1S5I_2,C_B,44.0,0.341,0.318,0.182,35.0,0.63,11.0,1.0,-25.52,1906.75,2.13,,,0.9171187199830744,0.91545916,0.6857708823352875,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9171187199830743,0.9111511003141852,0.9084132169766559,0.8979899746369198,0.89417480786593
3OKD_1_and_3OKD_2,C_B,44.0,0.341,0.386,0.114,36.0,0.711,14.0,4.0,-20.65,1851.16,2.46,,,0.9171510281704658,0.915123,0.6880973181885518,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9171510281704658,0.9145899137900609,0.9097144853459412,0.9018400192759993,0.8948338347456719
1Q9K_1_and_1Q9K_2,C_B,49.0,0.367,0.347,0.102,41.0,0.672,19.0,1.0,-17.7,1946.09,2.03,,,0.9160826573254384,0.91458756,0.6858989806882292,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9160826573254383,0.9119196214331466,0.9041864894914406,0.903448913693342,0.8920861264164063
3OKM_1_and_3OKM_2,C_B,52.0,0.346,0.365,0.115,42.0,0.68,17.0,4.0,-16.93,1849.32,2.2,,,0.9162072839608552,0.9143673,0.6888500768847217,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9162072839608553,0.9157890022434877,0.906713925382347,0.9011837602971903,0.8953423084544636
2AJY_1_and_2AJY_2,C_B,46.0,0.391,0.304,0.087,36.0,0.678,16.0,1.0,-20.64,1713.53,2.31,,,0.9159170344737788,0.9141149,0.6736537574619652,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9159170344737789,0.9154775800059985,0.906927869425322,0.9037182448882769,0.9023602701287602
2MCP_1_and_2MCP_2,C_B,48.0,0.292,0.438,0.104,41.0,0.711,14.0,0.0,-30.08,1837.82,2.38,,,0.915738737848682,0.9135715,0.6929206710108402,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9157387378486819,0.9128705693544275,0.9041146060149384,0.8960233880343081,0.8846870713873218
1FIG_1_and_1FIG_2,C_B,50.0,0.44,0.34,0.06,44.0,0.707,14.0,2.0,-21.85,1864.45,2.18,,,0.9153519559582864,0.913497,0.6908889877923267,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9153519559582863,0.9090698086702665,0.9085691855248732,0.8920282270086815,0.8845345552407398
1CK0_1_and_1CK0_2,C_B,47.0,0.34,0.34,0.106,37.0,0.726,13.0,2.0,-22.98,1605.25,2.79,,,0.915269318307812,0.9128871,0.6927715126264365,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9152693183078121,0.9126086925047812,0.9071980441807805,0.9044352505082902,0.9015773303439774
2AJV_1_and_2AJV_2,C_B,46.0,0.37,0.326,0.087,37.0,0.687,16.0,1.0,-20.57,1721.9,2.37,,,0.9149690417269206,0.9128778,0.6748314682567736,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9149690417269206,0.9145415993900163,0.9081757934571977,0.9055736646665424,0.9031469227759745
1YEE_1_and_1YEE_2,C_B,42.0,0.333,0.333,0.119,34.0,0.65,15.0,3.0,-25.33,1919.03,2.18,,,0.9124369959400486,0.9117901,0.6672295193186901,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9124369959400486,0.9077495618160083,0.9039975658254298,0.9011124907666836,0.9000942328037779
2AJU_1_and_2AJU_2,C_B,46.0,0.37,0.326,0.087,37.0,0.673,16.0,1.0,-20.58,1708.31,2.3,,,0.9136835306223868,0.9116089,0.6737291768845406,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9136835306223869,0.9089441101262197,0.9023618957598186,0.8994245988979315,0.8989046597165389
1MCP_1_and_1MCP_2,C_B,48.0,0.292,0.438,0.104,41.0,0.709,14.0,0.0,-29.65,1850.34,2.37,,,0.9135986490175536,0.9114194,0.691801807644492,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9135986490175535,0.9133370535903876,0.902218436974947,0.8986087178172046,0.8815477019481262
3FO0_1_and_3FO0_2,C_B,50.0,0.3,0.36,0.1,41.0,0.639,12.0,2.0,-30.73,2017.89,2.04,,,0.9105242802987036,0.9110703,0.69311141387018,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9105242802987037,0.9092366030000156,0.9003195247306601,0.8934747709852913,0.8317207353285943
2F5A_1_and_2F5A_2,C_B,50.0,0.3,0.44,0.1,45.0,0.676,11.0,4.0,-25.74,1880.81,2.27,,,0.9082191903363244,0.9105997,0.6992277581349134,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9082191903363245,0.9053841987580191,0.8946334189739524,0.8931473385444455,0.8841806964352813
1UM5_1_and_1UM5_2,C_B,37.0,0.27,0.405,0.162,31.0,0.628,9.0,3.0,-21.58,1750.03,2.19,,,0.9116641766392344,0.9102897,0.6827088657519343,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9116641766392345,0.8910435515491754,0.8549453647818631,0.8237808711173792,0.8098403373132477
1UM6_1_and_1UM6_2,C_B,38.0,0.263,0.395,0.158,32.0,0.634,9.0,3.0,-21.21,1762.1,2.21,,,0.9108748906890805,0.9094941,0.6808344007831955,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9108748906890805,0.8986965233675033,0.8596594114602536,0.8305554820955658,0.8304346464330848
32C2_1_and_32C2_2,C_B,45.0,0.311,0.378,0.089,38.0,0.635,16.0,1.0,-22.47,1765.3,2.1,,,0.9100638849665889,0.90937304,0.6623271106908561,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9100638849665887,0.9047988722748095,0.8991563300661023,0.8984881123961217,0.8917832864248331
1GGB_1_and_1GGB_2,C_B,38.0,0.289,0.421,0.053,32.0,0.686,13.0,4.0,-21.67,1692.85,2.43,,,0.9096881665420228,0.9089658,0.6796723681231815,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9096881665420227,0.9085214887066553,0.9049388817811377,0.9046782619966476,0.9034969358901249
2PR4_1_and_2PR4_2,C_B,53.0,0.283,0.434,0.094,47.0,0.681,11.0,4.0,-27.71,2007.98,2.19,,,0.9068336440844904,0.908568,0.7052057117190812,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9068336440844904,0.9042583748558556,0.8903549279787502,0.8832894122375794,0.8830976873796493
2ZKH_1_and_2ZKH_2,C_B,43.0,0.302,0.395,0.093,37.0,0.675,15.0,0.0,-18.92,1745.9,2.3,,,0.9095891144898498,0.90843076,0.6865529159752025,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9095891144898498,0.9087769787490819,0.9031020251497993,0.9009049621251284,0.899360364588166
1UM4_1_and_1UM4_2,C_B,40.0,0.275,0.375,0.15,33.0,0.638,9.0,3.0,-21.84,1746.92,2.27,,,0.9090479433221184,0.90778565,0.6834320315349209,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9090479433221184,0.8918532247895959,0.8578794514600808,0.843182441437937,0.8082019075304587
1EMT_1_and_1EMT_2,C_B,39.0,0.359,0.385,0.051,32.0,0.677,11.0,1.0,-17.91,1716.0,2.2,,,0.908301969430126,0.90756154,0.6744264283278819,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9083019694301261,0.9065145566493344,0.9044149481118626,0.8983173637493286,0.8820851258106486
3RVT_1_and_3RVT_2,C_B,43.0,0.326,0.349,0.093,37.0,0.657,15.0,1.0,-22.87,1855.77,2.14,,,0.895122905364851,0.9066677,0.6652322770500688,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.895122905364851,0.8735460341275165,0.8570869356295374,0.8496380429425767,0.8429805160808225
1GGC_1_and_1GGC_2,C_B,36.0,0.25,0.444,0.056,31.0,0.687,13.0,1.0,-21.88,1678.79,2.43,,,0.9063761045724164,0.9057878,0.6750934925876249,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9063761045724165,0.9055984099756071,0.9055215238096479,0.9052505658628908,0.9052092187861497
2Z92_2_and_2Z92_1,C_B,47.0,0.383,0.298,0.128,40.0,0.644,17.0,2.0,-19.96,1824.14,2.01,,,0.906657673390096,0.9057349,0.6731050738002239,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9066576733900961,0.9031194997178855,0.9009608221260786,0.8946104484851467,0.8903060157960394
1RFD_1_and_1RFD_2,C_B,49.0,0.327,0.327,0.082,43.0,0.702,14.0,2.0,-23.64,1808.1,2.42,,,0.9070718994174926,0.90568566,0.6866168966946655,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9070718994174926,0.8915923358590856,0.888399192558385,0.8787527976352874,0.8744541149250671
1Q72_1_and_1Q72_2,C_B,49.0,0.327,0.327,0.082,42.0,0.702,14.0,0.0,-23.46,1794.9,2.39,,,0.9061896410887812,0.9051254,0.6883194102064046,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9061896410887813,0.890882287215995,0.8842663376469337,0.8786950675768658,0.8753999915212581
1RIV_1_and_1RIV_2,C_B,49.0,0.327,0.327,0.082,43.0,0.694,15.0,2.0,-23.65,1787.81,2.38,,,0.9063668925434304,0.905083,0.6817555381856227,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9063668925434304,0.888464193004844,0.8863106194226396,0.8745477050840635,0.87062003860812
1D5I_1_and_1D5I_2,C_B,42.0,0.333,0.333,0.143,37.0,0.664,11.0,2.0,-23.69,1844.53,2.35,,,0.9041568035839036,0.90507126,0.6999888175105293,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9041568035839036,0.9038213187304079,0.8922067064888739,0.8660876036202495,0.8649840625860236
3C08_1_and_3C08_2,C_B,43.0,0.279,0.465,0.14,37.0,0.666,12.0,2.0,-24.79,1910.11,2.24,,,0.902838772435289,0.9045476,0.6884979619903961,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.902838772435289,0.886763148714846,0.883986387577643,0.8742629948115961,0.8629880943204444
1ITB_1_and_1ITB_2,C_B,41.0,0.341,0.268,0.293,35.0,0.564,23.0,6.0,-7.78,1973.68,1.06,,,0.9078647762242904,0.9044703,0.6221320832875695,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9078647762242904,0.9044195503848722,0.8987009820736105,0.8907539395783763,0.8889978157620472
1YEI_1_and_1YEI_2,C_B,46.0,0.304,0.348,0.109,39.0,0.644,14.0,1.0,-27.83,1932.38,2.12,,,0.903914845688499,0.9039397,0.6689747574608527,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.903914845688499,0.8938165213474765,0.8900573659875405,0.8845142516378905,0.8769109408561777
2EH7_1_and_2EH7_2,C_B,44.0,0.227,0.409,0.182,37.0,0.662,13.0,3.0,-22.6,1806.24,2.51,,,0.9031840503310984,0.903918,0.6933687995216953,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9031840503310984,0.899707048977245,0.8995293209659052,0.8971977261943243,0.8901822544031233
1SEQ_1_and_1SEQ_2,C_B,48.0,0.313,0.333,0.125,39.0,0.673,15.0,4.0,-26.55,2054.31,2.18,,,0.9058246910530277,0.9035564,0.6805296573012856,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9058246910530277,0.8966870796149412,0.8943228379463112,0.8931376342046903,0.8689501260202015
1KN4_1_and_1KN4_2,C_B,44.0,0.295,0.341,0.114,38.0,0.661,13.0,0.0,-26.18,1918.85,2.2,,,0.903726913432908,0.9034988,0.6647213273827204,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9037269134329081,0.8965373847178651,0.8926678390689324,0.8872184539557323,0.8855455544219863
3GKW_1_and_3GKW_2,C_B,50.0,0.28,0.38,0.16,44.0,0.666,11.0,2.0,-27.07,1910.19,2.36,,,0.902206748598268,0.9031876,0.6945634373562709,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9022067485982679,0.887009863298031,0.8850059660614278,0.8637055256971106,0.8420871692682438
1XO2_1_and_1XO2_2,C_B,50.0,0.34,0.38,0.26,52.0,0.603,28.0,8.0,-20.91,2118.97,1.69,,,0.9043065065558592,0.90315413,0.6655608656563079,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9043065065558592,0.8901988155338995,0.8799980734983531,0.8741427449484546,0.8543424205869962
1SBS_1_and_1SBS_2,C_B,47.0,0.34,0.383,0.064,40.0,0.7,14.0,2.0,-26.09,1741.04,2.4,,,0.9053004102428216,0.9031355,0.6865059327681415,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9053004102428215,0.8986287283101239,0.8886680653691252,0.8861782833691192,0.8814409639460679
1CLO_1_and_1CLO_2,C_B,50.0,0.36,0.32,0.1,42.0,0.684,18.0,1.0,-23.29,1873.32,2.21,,,0.9025797992971784,0.90287715,0.6820332813169591,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9025797992971785,0.9020883282532282,0.9013306567819097,0.8831732000660606,0.8783865981226322
1YEH_1_and_1YEH_2,C_B,45.0,0.311,0.356,0.111,38.0,0.668,14.0,2.0,-27.66,1952.59,2.25,,,0.9031277845194612,0.9027455,0.6670591561326582,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9031277845194612,0.8996246477332461,0.8931104174776197,0.8897565145300441,0.8806515381409932
1QYG_1_and_1QYG_2,C_B,47.0,0.34,0.34,0.085,41.0,0.692,16.0,2.0,-23.74,1801.4,2.36,,,0.9039769452404128,0.90266865,0.6823286000926152,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9039769452404128,0.891829605325517,0.8907107300187694,0.8753540612902881,0.8750128797352783
1FGN_1_and_1FGN_2,C_B,45.0,0.4,0.267,0.089,38.0,0.688,12.0,1.0,-24.27,1772.77,2.34,,,0.9041835553692614,0.9023093,0.6916648785092336,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9041835553692614,0.9035874608478557,0.8970118863239591,0.8929501777176815,0.8879703688802922
3NFS_1_and_3NFS_2,C_B,39.0,0.282,0.462,0.103,33.0,0.686,12.0,2.0,-24.97,1743.76,2.44,,,0.9021896538291206,0.90222085,0.6995083959109083,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9021896538291206,0.8963339344042944,0.8911586923535556,0.882930087677026,0.8753989810936296
2W9D_1_and_2W9D_2,C_B,47.0,0.383,0.298,0.106,41.0,0.68,17.0,2.0,-18.86,1694.29,2.35,,,0.9049962421727192,0.90213394,0.6847923729022575,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9049962421727193,0.8964915461184975,0.895862276265105,0.8899334822619489,0.8881001868306657
3OZ9_1_and_3OZ9_2,C_B,43.0,0.372,0.419,0.047,34.0,0.72,15.0,2.0,-23.68,1752.58,2.35,,,0.9034730105856742,0.90165937,0.6842376750372045,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9034730105856742,0.9029394136430741,0.8917625643998768,0.8864636698392849,0.867918676355647
1B4J_1_and_1B4J_2,C_B,42.0,0.286,0.429,0.071,36.0,0.648,8.0,1.0,-28.38,1906.55,2.05,,,0.901264818908128,0.90146494,0.6892970263976581,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.901264818908128,0.8957901072351065,0.8904973455522098,0.8851705295383677,0.8841578251439922
1RIU_1_and_1RIU_2,C_B,50.0,0.34,0.32,0.08,44.0,0.696,15.0,2.0,-24.55,1804.26,2.35,,,0.90291612407376,0.9014641,0.6841760311439842,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9029161240737601,0.887453275658102,0.8829349189618253,0.876210187483055,0.8736945462024616
1YEJ_1_and_1YEJ_2,C_B,40.0,0.275,0.375,0.1,34.0,0.688,14.0,0.0,-26.03,1842.81,2.41,,,0.9022609103793208,0.9014258,0.6794770626517739,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9022609103793208,0.900689130949832,0.8954178377302966,0.8875248883276241,0.8841403273998906
1YEK_1_and_1YEK_2,C_B,50.0,0.34,0.34,0.1,44.0,0.656,17.0,0.0,-28.18,1974.14,1.98,,,0.9015301105616204,0.9012947,0.6727186900332981,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9015301105616205,0.894280388589039,0.8870099293361104,0.8791827626469683,0.8760494736276413
1NLD_1_and_1NLD_2,C_B,39.0,0.256,0.359,0.154,35.0,0.671,14.0,2.0,-22.89,1793.66,2.51,,,0.9023590646539374,0.9012241,0.6895848159306293,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9023590646539374,0.8837663577682423,0.8834691178098265,0.8768333299053855,0.8756089587050215
1MIM_1_and_1MIM_2,C_B,41.0,0.317,0.366,0.146,34.0,0.67,11.0,2.0,-24.45,1777.38,2.5,,,0.9005638077918016,0.9010943,0.6951792352877226,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9005638077918016,0.8995006585640066,0.8975294218021279,0.879289756097614,0.8673888417371709
3GIZ_1_and_3GIZ_2,C_B,44.0,0.25,0.432,0.114,36.0,0.675,9.0,2.0,-26.29,1701.4,2.49,,,0.9005340192898651,0.9009774,0.6943472775576435,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9005340192898651,0.8979776641746878,0.8854974131620458,0.8693466472255292,0.8627348138569106
1YEC_1_and_1YEC_2,C_B,48.0,0.333,0.333,0.104,40.0,0.662,13.0,1.0,-26.12,1969.19,2.13,,,0.9014075012663432,0.900849,0.6733670284980602,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_1to2500,1.0,1.0,0.9014075012663432,0.8997540872883011,0.8943151977826822,0.8892406008100048,0.8799889916425616
